wagnum,month
7944,2023-02-28
7947,2023-02-28
7951,2023-02-28
7953,2023-02-28
7961,2023-02-28
7965,2023-02-28
7975,2023-02-28
7988,2023-02-28
7994,2023-02-28
10507,2023-02-28
10511,2023-02-28
10515,2023-02-28
10518,2023-02-28
10520,2023-02-28
10521,2023-02-28
10523,2023-02-28
10528,2023-02-28
10529,2023-02-28
10531,2023-02-28
10535,2023-02-28
10537,2023-02-28
10541,2023-02-28
10542,2023-02-28
10545,2023-02-28
10547,2023-02-28
11650,2023-02-28
11651,2023-02-28
11654,2023-02-28
11657,2023-02-28
11660,2023-02-28
11666,2023-02-28
10596,2023-02-28
10601,2023-02-28
10603,2023-02-28
10606,2023-02-28
10609,2023-02-28
10610,2023-02-28
10613,2023-02-28
10617,2023-02-28
10619,2023-02-28
10621,2023-02-28
10623,2023-02-28
10626,2023-02-28
10630,2023-02-28
10634,2023-02-28
10635,2023-02-28
10636,2023-02-28
10643,2023-02-28
10647,2023-02-28
10650,2023-02-28
10651,2023-02-28
10655,2023-02-28
7996,2023-02-28
8010,2023-02-28
8014,2023-02-28
8017,2023-02-28
8032,2023-02-28
8033,2023-02-28
8038,2023-02-28
8046,2023-02-28
8047,2023-02-28
8048,2023-02-28
8052,2023-02-28
8053,2023-02-28
8060,2023-02-28
8066,2023-02-28
8071,2023-02-28
8087,2023-02-28
8091,2023-02-28
8094,2023-02-28
8097,2023-02-28
8100,2023-02-28
8102,2023-02-28
11668,2023-02-28
11669,2023-02-28
11674,2023-02-28
11675,2023-02-28
11677,2023-02-28
11679,2023-02-28
11682,2023-02-28
11683,2023-02-28
11685,2023-02-28
11686,2023-02-28
11690,2023-02-28
11695,2023-02-28
11701,2023-02-28
11702,2023-02-28
11706,2023-02-28
11712,2023-02-28
11715,2023-02-28
11716,2023-02-28
11720,2023-02-28
11721,2023-02-28
8109,2023-02-28
8114,2023-02-28
8121,2023-02-28
8123,2023-02-28
8125,2023-02-28
13351,2023-02-28
13355,2023-02-28
13357,2023-02-28
13359,2023-02-28
13361,2023-02-28
13363,2023-02-28
13365,2023-02-28
13369,2023-02-28
13371,2023-02-28
13373,2023-02-28
13374,2023-02-28
13381,2023-02-28
13382,2023-02-28
13384,2023-02-28
13385,2023-02-28
13389,2023-02-28
13395,2023-02-28
11733,2023-02-28
11734,2023-02-28
11736,2023-02-28
11740,2023-02-28
11741,2023-02-28
11743,2023-02-28
11744,2023-02-28
11748,2023-02-28
13594,2023-02-28
13603,2023-02-28
13604,2023-02-28
13607,2023-02-28
13609,2023-02-28
13613,2023-02-28
13397,2023-02-28
13398,2023-02-28
13407,2023-02-28
13412,2023-02-28
13413,2023-02-28
13416,2023-02-28
13418,2023-02-28
13421,2023-02-28
13427,2023-02-28
13430,2023-02-28
13433,2023-02-28
13434,2023-02-28
13436,2023-02-28
13437,2023-02-28
13440,2023-02-28
13441,2023-02-28
13446,2023-02-28
13453,2023-02-28
13454,2023-02-28
13457,2023-02-28
13460,2023-02-28
13465,2023-02-28
13615,2023-02-28
13617,2023-02-28
13619,2023-02-28
13620,2023-02-28
13622,2023-02-28
13623,2023-02-28
13627,2023-02-28
13632,2023-02-28
13635,2023-02-28
13639,2023-02-28
13642,2023-02-28
13645,2023-02-28
13646,2023-02-28
13648,2023-02-28
13653,2023-02-28
13655,2023-02-28
13657,2023-02-28
13660,2023-02-28
13667,2023-02-28
13669,2023-02-28
13670,2023-02-28
13672,2023-02-28
5243,2023-02-28
5246,2023-02-28
5249,2023-02-28
7035,2023-02-28
7043,2023-02-28
7049,2023-02-28
7054,2023-02-28
7056,2023-02-28
13466,2023-02-28
13468,2023-02-28
8126,2023-02-28
8128,2023-02-28
8130,2023-02-28
8133,2023-02-28
8136,2023-02-28
8138,2023-02-28
8142,2023-02-28
8143,2023-02-28
8150,2023-02-28
8151,2023-02-28
8154,2023-02-28
8156,2023-02-28
8160,2023-02-28
8162,2023-02-28
8163,2023-02-28
8175,2023-02-28
8179,2023-02-28
8186,2023-02-28
8188,2023-02-28
8195,2023-02-28
13679,2023-02-28
13682,2023-02-28
13683,2023-02-28
13687,2023-02-28
13689,2023-02-28
13695,2023-02-28
13696,2023-02-28
13698,2023-02-28
13711,2023-02-28
8484,2023-02-28
8487,2023-02-28
8489,2023-02-28
8493,2023-02-28
8494,2023-02-28
8500,2023-02-28
8502,2023-02-28
8506,2023-02-28
8507,2023-02-28
8511,2023-02-28
8512,2023-02-28
8517,2023-02-28
8199,2023-02-28
8202,2023-02-28
8203,2023-02-28
8207,2023-02-28
8216,2023-02-28
8220,2023-02-28
8225,2023-02-28
8230,2023-02-28
8239,2023-02-28
8241,2023-02-28
8245,2023-02-28
8249,2023-02-28
8250,2023-02-28
8252,2023-02-28
8258,2023-02-28
8260,2023-02-28
8265,2023-02-28
8267,2023-02-28
8270,2023-02-28
8275,2023-02-28
8276,2023-02-28
8281,2023-02-28
8520,2023-02-28
8523,2023-02-28
8526,2023-02-28
8530,2023-02-28
8534,2023-02-28
8538,2023-02-28
8540,2023-02-28
8554,2023-02-28
8556,2023-02-28
8558,2023-02-28
8562,2023-02-28
8563,2023-02-28
8565,2023-02-28
8567,2023-02-28
8569,2023-02-28
8571,2023-02-28
8576,2023-02-28
8583,2023-02-28
8588,2023-02-28
8594,2023-02-28
8597,2023-02-28
8603,2023-02-28
6329,2023-02-28
6779,2023-02-28
6783,2023-02-28
6796,2023-02-28
6804,2023-02-28
6806,2023-02-28
6809,2023-02-28
6810,2023-02-28
6819,2023-02-28
6824,2023-02-28
8283,2023-02-28
8285,2023-02-28
10303,2023-02-28
10304,2023-02-28
10308,2023-02-28
10315,2023-02-28
10319,2023-02-28
10321,2023-02-28
10324,2023-02-28
10325,2023-02-28
10327,2023-02-28
10328,2023-02-28
10331,2023-02-28
10335,2023-02-28
10340,2023-02-28
10343,2023-02-28
10344,2023-02-28
10348,2023-02-28
10349,2023-02-28
10354,2023-02-28
10358,2023-02-28
10359,2023-02-28
8606,2023-02-28
8609,2023-02-28
8614,2023-02-28
8616,2023-02-28
8623,2023-02-28
8624,2023-02-28
8627,2023-02-28
8628,2023-02-28
8635,2023-02-28
8639,2023-02-28
8644,2023-02-28
8647,2023-02-28
8648,2023-02-28
10550,2023-02-28
10552,2023-02-28
10553,2023-02-28
10556,2023-02-28
10558,2023-02-28
10560,2023-02-28
10561,2023-02-28
10573,2023-02-28
10574,2023-02-28
6839,2023-02-28
6841,2023-02-28
6846,2023-02-28
6847,2023-02-28
6850,2023-02-28
6852,2023-02-28
6856,2023-02-28
6859,2023-02-28
6862,2023-02-28
6870,2023-02-28
6876,2023-02-28
6879,2023-02-28
6880,2023-02-28
6885,2023-02-28
6887,2023-02-28
6892,2023-02-28
6896,2023-02-28
6897,2023-02-28
6906,2023-02-28
6917,2023-02-28
6921,2023-02-28
6922,2023-02-28
12754,2023-02-28
12757,2023-02-28
12758,2023-02-28
12761,2023-02-28
12762,2023-02-28
12766,2023-02-28
12767,2023-02-28
12770,2023-02-28
12772,2023-02-28
12777,2023-02-28
12779,2023-02-28
12780,2023-02-28
12784,2023-02-28
12790,2023-02-28
12793,2023-02-28
12795,2023-02-28
12798,2023-02-28
12802,2023-02-28
12803,2023-02-28
14482,2023-02-28
14484,2023-02-28
14486,2023-02-28
10729,2023-02-28
10733,2023-02-28
10736,2023-02-28
10738,2023-02-28
10744,2023-02-28
10745,2023-02-28
10752,2023-02-28
10754,2023-02-28
10756,2023-02-28
10760,2023-02-28
10764,2023-02-28
10767,2023-02-28
10774,2023-02-28
10775,2023-02-28
10778,2023-02-28
10781,2023-02-28
10784,2023-02-28
11932,2023-02-28
11935,2023-02-28
11936,2023-02-28
11938,2023-02-28
11943,2023-02-28
10906,2023-02-28
10911,2023-02-28
12180,2023-02-28
12184,2023-02-28
12186,2023-02-28
12187,2023-02-28
12190,2023-02-28
12195,2023-02-28
12199,2023-02-28
12201,2023-02-28
12203,2023-02-28
12206,2023-02-28
12207,2023-02-28
12209,2023-02-28
12456,2023-02-28
12459,2023-02-28
12461,2023-02-28
12463,2023-02-28
12466,2023-02-28
12467,2023-02-28
12472,2023-02-28
12474,2023-02-28
12475,2023-02-28
12480,2023-02-28
12484,2023-02-28
12485,2023-02-28
12487,2023-02-28
12490,2023-02-28
12491,2023-02-28
12495,2023-02-28
12496,2023-02-28
12498,2023-02-28
12502,2023-02-28
12503,2023-02-28
12505,2023-02-28
12507,2023-02-28
14487,2023-02-28
14488,2023-02-28
14491,2023-02-28
14492,2023-02-28
14495,2023-02-28
14496,2023-02-28
14501,2023-02-28
14503,2023-02-28
14508,2023-02-28
14511,2023-02-28
14512,2023-02-28
14516,2023-02-28
14522,2023-02-28
14524,2023-02-28
14526,2023-02-28
14535,2023-02-28
14540,2023-02-28
11944,2023-02-28
11946,2023-02-28
11947,2023-02-28
11950,2023-02-28
11951,2023-02-28
11953,2023-02-28
11954,2023-02-28
11956,2023-02-28
11957,2023-02-28
11959,2023-02-28
11962,2023-02-28
11964,2023-02-28
11968,2023-02-28
11969,2023-02-28
11971,2023-02-28
11974,2023-02-28
11975,2023-02-28
11981,2023-02-28
11982,2023-02-28
11989,2023-02-28
11993,2023-02-28
12211,2023-02-28
12214,2023-02-28
12215,2023-02-28
12218,2023-02-28
12221,2023-02-28
12222,2023-02-28
12225,2023-02-28
12227,2023-02-28
12232,2023-02-28
12236,2023-02-28
12237,2023-02-28
12247,2023-02-28
12249,2023-02-28
12253,2023-02-28
12257,2023-02-28
12265,2023-02-28
12267,2023-02-28
12268,2023-02-28
12270,2023-02-28
12277,2023-02-28
12279,2023-02-28
12281,2023-02-28
12510,2023-02-28
12517,2023-02-28
12520,2023-02-28
12521,2023-02-28
12526,2023-02-28
12530,2023-02-28
12539,2023-02-28
12540,2023-02-28
12543,2023-02-28
12545,2023-02-28
12547,2023-02-28
12551,2023-02-28
12555,2023-02-28
12556,2023-02-28
12558,2023-02-28
12561,2023-02-28
12564,2023-02-28
14321,2023-02-28
14322,2023-02-28
14324,2023-02-28
14326,2023-02-28
14329,2023-02-28
14544,2023-02-28
14545,2023-02-28
14547,2023-02-28
14550,2023-02-28
14551,2023-02-28
14559,2023-02-28
14564,2023-02-28
14567,2023-02-28
14569,2023-02-28
14573,2023-02-28
14578,2023-02-28
9982,2023-02-28
9984,2023-02-28
9985,2023-02-28
9988,2023-02-28
9990,2023-02-28
9991,2023-02-28
11997,2023-02-28
12000,2023-02-28
12002,2023-02-28
12003,2023-02-28
12008,2023-02-28
12009,2023-02-28
12011,2023-02-28
12013,2023-02-28
12015,2023-02-28
12017,2023-02-28
12022,2023-02-28
12023,2023-02-28
12027,2023-02-28
12028,2023-02-28
12033,2023-02-28
12037,2023-02-28
12039,2023-02-28
12041,2023-02-28
12042,2023-02-28
13937,2023-02-28
13940,2023-02-28
13942,2023-02-28
12282,2023-02-28
12287,2023-02-28
12288,2023-02-28
12293,2023-02-28
12297,2023-02-28
12298,2023-02-28
12300,2023-02-28
12301,2023-02-28
12304,2023-02-28
14092,2023-02-28
14093,2023-02-28
14097,2023-02-28
14103,2023-02-28
14106,2023-02-28
14114,2023-02-28
14117,2023-02-28
14118,2023-02-28
14331,2023-02-28
14332,2023-02-28
9992,2023-02-28
13944,2023-02-28
13950,2023-02-28
13958,2023-02-28
13964,2023-02-28
13966,2023-02-28
13967,2023-02-28
13969,2023-02-28
13972,2023-02-28
13974,2023-02-28
13978,2023-02-28
13980,2023-02-28
13981,2023-02-28
13984,2023-02-28
13990,2023-02-28
13992,2023-02-28
13994,2023-02-28
13998,2023-02-28
14000,2023-02-28
14003,2023-02-28
14004,2023-02-28
14006,2023-02-28
14012,2023-02-28
14122,2023-02-28
14123,2023-02-28
14126,2023-02-28
14127,2023-02-28
14130,2023-02-28
14136,2023-02-28
14137,2023-02-28
14139,2023-02-28
14140,2023-02-28
14143,2023-02-28
14144,2023-02-28
14146,2023-02-28
14147,2023-02-28
14149,2023-02-28
14155,2023-02-28
14156,2023-02-28
14158,2023-02-28
14159,2023-02-28
14166,2023-02-28
14169,2023-02-28
14172,2023-02-28
14175,2023-02-28
14338,2023-02-28
14339,2023-02-28
14341,2023-02-28
14342,2023-02-28
14350,2023-02-28
14354,2023-02-28
14356,2023-02-28
14359,2023-02-28
14360,2023-02-28
14362,2023-02-28
9766,2023-02-28
9771,2023-02-28
9775,2023-02-28
9777,2023-02-28
9789,2023-02-28
9791,2023-02-28
9797,2023-02-28
9799,2023-02-28
9804,2023-02-28
9808,2023-02-28
9811,2023-02-28
12899,2023-02-28
12906,2023-02-28
12908,2023-02-28
12910,2023-02-28
12915,2023-02-28
12916,2023-02-28
12919,2023-02-28
12927,2023-02-28
14586,2023-02-28
14589,2023-02-28
14591,2023-02-28
14592,2023-02-28
14594,2023-02-28
14596,2023-02-28
14598,2023-02-28
14601,2023-02-28
14605,2023-02-28
14606,2023-02-28
14612,2023-02-28
14616,2023-02-28
14617,2023-02-28
14619,2023-02-28
14016,2023-02-28
14021,2023-02-28
14025,2023-02-28
14026,2023-02-28
14031,2023-02-28
14033,2023-02-28
14034,2023-02-28
14036,2023-02-28
14039,2023-02-28
14041,2023-02-28
14051,2023-02-28
14055,2023-02-28
14060,2023-02-28
9045,2023-02-28
9046,2023-02-28
9050,2023-02-28
9051,2023-02-28
9055,2023-02-28
9059,2023-02-28
9060,2023-02-28
9063,2023-02-28
14178,2023-02-28
14184,2023-02-28
14187,2023-02-28
14192,2023-02-28
14200,2023-02-28
9395,2023-02-28
9398,2023-02-28
9401,2023-02-28
9402,2023-02-28
9405,2023-02-28
9409,2023-02-28
9411,2023-02-28
9413,2023-02-28
9422,2023-02-28
9423,2023-02-28
9429,2023-02-28
9433,2023-02-28
9434,2023-02-28
9437,2023-02-28
9438,2023-02-28
9446,2023-02-28
9447,2023-02-28
9815,2023-02-28
9816,2023-02-28
9818,2023-02-28
9820,2023-02-28
9822,2023-02-28
9823,2023-02-28
9832,2023-02-28
9844,2023-02-28
9845,2023-02-28
9851,2023-02-28
9853,2023-02-28
9855,2023-02-28
9863,2023-02-28
9870,2023-02-28
9872,2023-02-28
9874,2023-02-28
9875,2023-02-28
9878,2023-02-28
9879,2023-02-28
9993,2023-02-28
9995,2023-02-28
11236,2023-02-28
11239,2023-02-28
9064,2023-02-28
9069,2023-02-28
9071,2023-02-28
9074,2023-02-28
9079,2023-02-28
9087,2023-02-28
9088,2023-02-28
9092,2023-02-28
9093,2023-02-28
9095,2023-02-28
9098,2023-02-28
9101,2023-02-28
9108,2023-02-28
9111,2023-02-28
9112,2023-02-28
9119,2023-02-28
9124,2023-02-28
9125,2023-02-28
9138,2023-02-28
9139,2023-02-28
9144,2023-02-28
9148,2023-02-28
9452,2023-02-28
9467,2023-02-28
9474,2023-02-28
9475,2023-02-28
9477,2023-02-28
9478,2023-02-28
9481,2023-02-28
9485,2023-02-28
9488,2023-02-28
9491,2023-02-28
9497,2023-02-28
9507,2023-02-28
9509,2023-02-28
9525,2023-02-28
9538,2023-02-28
9539,2023-02-28
9543,2023-02-28
9547,2023-02-28
9556,2023-02-28
9885,2023-02-28
9888,2023-02-28
9889,2023-02-28
9891,2023-02-28
9894,2023-02-28
9897,2023-02-28
9899,2023-02-28
9906,2023-02-28
9910,2023-02-28
9911,2023-02-28
11063,2023-02-28
11065,2023-02-28
11066,2023-02-28
11074,2023-02-28
11077,2023-02-28
11078,2023-02-28
11083,2023-02-28
11089,2023-02-28
11093,2023-02-28
11094,2023-02-28
11240,2023-02-28
11242,2023-02-28
11245,2023-02-28
11246,2023-02-28
11248,2023-02-28
11252,2023-02-28
11256,2023-02-28
11257,2023-02-28
11259,2023-02-28
11264,2023-02-28
11266,2023-02-28
9152,2023-02-28
9159,2023-02-28
9166,2023-02-28
9172,2023-02-28
9176,2023-02-28
9180,2023-02-28
9182,2023-02-28
9187,2023-02-28
9189,2023-02-28
9190,2023-02-28
9195,2023-02-28
9199,2023-02-28
9201,2023-02-28
10787,2023-02-28
10788,2023-02-28
10791,2023-02-28
10792,2023-02-28
10794,2023-02-28
10795,2023-02-28
10797,2023-02-28
10803,2023-02-28
9559,2023-02-28
9561,2023-02-28
9562,2023-02-28
9566,2023-02-28
9568,2023-02-28
9570,2023-02-28
11099,2023-02-28
11100,2023-02-28
11102,2023-02-28
11103,2023-02-28
11106,2023-02-28
11112,2023-02-28
11113,2023-02-28
11116,2023-02-28
11118,2023-02-28
11120,2023-02-28
11123,2023-02-28
11124,2023-02-28
11125,2023-02-28
11126,2023-02-28
11269,2023-02-28
11271,2023-02-28
11272,2023-02-28
11274,2023-02-28
11276,2023-02-28
11279,2023-02-28
11284,2023-02-28
11285,2023-02-28
11288,2023-02-28
11291,2023-02-28
11293,2023-02-28
12817,2023-02-28
12819,2023-02-28
12821,2023-02-28
12822,2023-02-28
12824,2023-02-28
12828,2023-02-28
12831,2023-02-28
12832,2023-02-28
12834,2023-02-28
12836,2023-02-28
10807,2023-02-28
10811,2023-02-28
10815,2023-02-28
10819,2023-02-28
10820,2023-02-28
10824,2023-02-28
10829,2023-02-28
10831,2023-02-28
10916,2023-02-28
10918,2023-02-28
10920,2023-02-28
10921,2023-02-28
10924,2023-02-28
10927,2023-02-28
10932,2023-02-28
10934,2023-02-28
10936,2023-02-28
10937,2023-02-28
10944,2023-02-28
10945,2023-02-28
10947,2023-02-28
10948,2023-02-28
10951,2023-02-28
10955,2023-02-28
11128,2023-02-28
11132,2023-02-28
11133,2023-02-28
11135,2023-02-28
11140,2023-02-28
11141,2023-02-28
11142,2023-02-28
12566,2023-02-28
12571,2023-02-28
12576,2023-02-28
12577,2023-02-28
12579,2023-02-28
12581,2023-02-28
12584,2023-02-28
12589,2023-02-28
12592,2023-02-28
12598,2023-02-28
12599,2023-02-28
12601,2023-02-28
12602,2023-02-28
12604,2023-02-28
12605,2023-02-28
12840,2023-02-28
12841,2023-02-28
12845,2023-02-28
12846,2023-02-28
12848,2023-02-28
12852,2023-02-28
12859,2023-02-28
12863,2023-02-28
12864,2023-02-28
12867,2023-02-28
12869,2023-02-28
12870,2023-02-28
12872,2023-02-28
12875,2023-02-28
12879,2023-02-28
12885,2023-02-28
12886,2023-02-28
12888,2023-02-28
12889,2023-02-28
12893,2023-02-28
12894,2023-02-28
12897,2023-02-28
10834,2023-02-28
12049,2023-02-28
12050,2023-02-28
12052,2023-02-28
12056,2023-02-28
12058,2023-02-28
12060,2023-02-28
12068,2023-02-28
12070,2023-02-28
10957,2023-02-28
10960,2023-02-28
10966,2023-02-28
12308,2023-02-28
12311,2023-02-28
12312,2023-02-28
12314,2023-02-28
12315,2023-02-28
12318,2023-02-28
12324,2023-02-28
12328,2023-02-28
12329,2023-02-28
12331,2023-02-28
12332,2023-02-28
12334,2023-02-28
12338,2023-02-28
12339,2023-02-28
12351,2023-02-28
12353,2023-02-28
12355,2023-02-28
12357,2023-02-28
12363,2023-02-28
12607,2023-02-28
12609,2023-02-28
12613,2023-02-28
12615,2023-02-28
12618,2023-02-28
12619,2023-02-28
12621,2023-02-28
12622,2023-02-28
12628,2023-02-28
12631,2023-02-28
12634,2023-02-28
12640,2023-02-28
12644,2023-02-28
12648,2023-02-28
12649,2023-02-28
12652,2023-02-28
12653,2023-02-28
12658,2023-02-28
12660,2023-02-28
12663,2023-02-28
12664,2023-02-28
12666,2023-02-28
12073,2023-02-28
12075,2023-02-28
12083,2023-02-28
12085,2023-02-28
12086,2023-02-28
12091,2023-02-28
12096,2023-02-28
12101,2023-02-28
12102,2023-02-28
12108,2023-02-28
12109,2023-02-28
12114,2023-02-28
12115,2023-02-28
12118,2023-02-28
12119,2023-02-28
12121,2023-02-28
12122,2023-02-28
12124,2023-02-28
12125,2023-02-28
12139,2023-02-28
12141,2023-02-28
12143,2023-02-28
12366,2023-02-28
12370,2023-02-28
12373,2023-02-28
12377,2023-02-28
12379,2023-02-28
12383,2023-02-28
12388,2023-02-28
12389,2023-02-28
12393,2023-02-28
12396,2023-02-28
12398,2023-02-28
12399,2023-02-28
12402,2023-02-28
12403,2023-02-28
12408,2023-02-28
12412,2023-02-28
12416,2023-02-28
12417,2023-02-28
12419,2023-02-28
12420,2023-02-28
12422,2023-02-28
12424,2023-02-28
12673,2023-02-28
12675,2023-02-28
12677,2023-02-28
12678,2023-02-28
12680,2023-02-28
14365,2023-02-28
14367,2023-02-28
14369,2023-02-28
14370,2023-02-28
14377,2023-02-28
14384,2023-02-28
14385,2023-02-28
14391,2023-02-28
14394,2023-02-28
14395,2023-02-28
14400,2023-02-28
14403,2023-02-28
14406,2023-02-28
14407,2023-02-28
14409,2023-02-28
14412,2023-02-28
11894,2023-02-28
11896,2023-02-28
11897,2023-02-28
11900,2023-02-28
11902,2023-02-28
11904,2023-02-28
11907,2023-02-28
11908,2023-02-28
11910,2023-02-28
11912,2023-02-28
11914,2023-02-28
11918,2023-02-28
11920,2023-02-28
11921,2023-02-28
11923,2023-02-28
11927,2023-02-28
12148,2023-02-28
12150,2023-02-28
12151,2023-02-28
12153,2023-02-28
12155,2023-02-28
12158,2023-02-28
12164,2023-02-28
12165,2023-02-28
12169,2023-02-28
12173,2023-02-28
12176,2023-02-28
12178,2023-02-28
14065,2023-02-28
14067,2023-02-28
14072,2023-02-28
14073,2023-02-28
14075,2023-02-28
14077,2023-02-28
14079,2023-02-28
14081,2023-02-28
14089,2023-02-28
12435,2023-02-28
12439,2023-02-28
14201,2023-02-28
14204,2023-02-28
14205,2023-02-28
14210,2023-02-28
14211,2023-02-28
14213,2023-02-28
14215,2023-02-28
14219,2023-02-28
14220,2023-02-28
14222,2023-02-28
14224,2023-02-28
14227,2023-02-28
14230,2023-02-28
14236,2023-02-28
14240,2023-02-28
14241,2023-02-28
14243,2023-02-28
14244,2023-02-28
14246,2023-02-28
14247,2023-02-28
14414,2023-02-28
14416,2023-02-28
14418,2023-02-28
14420,2023-02-28
14421,2023-02-28
14423,2023-02-28
14427,2023-02-28
14431,2023-02-28
14432,2023-02-28
14435,2023-02-28
14439,2023-02-28
14444,2023-02-28
14449,2023-02-28
14453,2023-02-28
14456,2023-02-28
14457,2023-02-28
14460,2023-02-28
14461,2023-02-28
14464,2023-02-28
14469,2023-02-28
13822,2023-02-28
13826,2023-02-28
13830,2023-02-28
13833,2023-02-28
13837,2023-02-28
13840,2023-02-28
13842,2023-02-28
13846,2023-02-28
13848,2023-02-28
13853,2023-02-28
13854,2023-02-28
13857,2023-02-28
13863,2023-02-28
13866,2023-02-28
13870,2023-02-28
13871,2023-02-28
13873,2023-02-28
13874,2023-02-28
13877,2023-02-28
14249,2023-02-28
14250,2023-02-28
14253,2023-02-28
14257,2023-02-28
14267,2023-02-28
14275,2023-02-28
14278,2023-02-28
14281,2023-02-28
14282,2023-02-28
14285,2023-02-28
14288,2023-02-28
14289,2023-02-28
14294,2023-02-28
14302,2023-02-28
14306,2023-02-28
14308,2023-02-28
14310,2023-02-28
14314,2023-02-28
14316,2023-02-28
14318,2023-02-28
9571,2023-02-28
9579,2023-02-28
14471,2023-02-28
14476,2023-02-28
14478,2023-02-28
9912,2023-02-28
9917,2023-02-28
9918,2023-02-28
13878,2023-02-28
13883,2023-02-28
13885,2023-02-28
13888,2023-02-28
13892,2023-02-28
13894,2023-02-28
13898,2023-02-28
13899,2023-02-28
13903,2023-02-28
13905,2023-02-28
13910,2023-02-28
13914,2023-02-28
13916,2023-02-28
13919,2023-02-28
13921,2023-02-28
13922,2023-02-28
13927,2023-02-28
13930,2023-02-28
13933,2023-02-28
8843,2023-02-28
8846,2023-02-28
8847,2023-02-28
9202,2023-02-28
9204,2023-02-28
9207,2023-02-28
9209,2023-02-28
9216,2023-02-28
9219,2023-02-28
9221,2023-02-28
9224,2023-02-28
9225,2023-02-28
9232,2023-02-28
9581,2023-02-28
9583,2023-02-28
9587,2023-02-28
9590,2023-02-28
9591,2023-02-28
9593,2023-02-28
9597,2023-02-28
9601,2023-02-28
9602,2023-02-28
9606,2023-02-28
9609,2023-02-28
9610,2023-02-28
9618,2023-02-28
9619,2023-02-28
9621,2023-02-28
9625,2023-02-28
9626,2023-02-28
9631,2023-02-28
9632,2023-02-28
9637,2023-02-28
9640,2023-02-28
9656,2023-02-28
9920,2023-02-28
9924,2023-02-28
9930,2023-02-28
9932,2023-02-28
9934,2023-02-28
9936,2023-02-28
9940,2023-02-28
9941,2023-02-28
9943,2023-02-28
9944,2023-02-28
9949,2023-02-28
9952,2023-02-28
9957,2023-02-28
9961,2023-02-28
9963,2023-02-28
9964,2023-02-28
9967,2023-02-28
9971,2023-02-28
9977,2023-02-28
8858,2023-02-28
8861,2023-02-28
8862,2023-02-28
8868,2023-02-28
8872,2023-02-28
8876,2023-02-28
8877,2023-02-28
8890,2023-02-28
8892,2023-02-28
8897,2023-02-28
8905,2023-02-28
8907,2023-02-28
8911,2023-02-28
8912,2023-02-28
8921,2023-02-28
8923,2023-02-28
8926,2023-02-28
8930,2023-02-28
8935,2023-02-28
8938,2023-02-28
8940,2023-02-28
9235,2023-02-28
9240,2023-02-28
9241,2023-02-28
9248,2023-02-28
9251,2023-02-28
9254,2023-02-28
9263,2023-02-28
9273,2023-02-28
9282,2023-02-28
9285,2023-02-28
9290,2023-02-28
9293,2023-02-28
9298,2023-02-28
9302,2023-02-28
9315,2023-02-28
9316,2023-02-28
9324,2023-02-28
9329,2023-02-28
9333,2023-02-28
9339,2023-02-28
9342,2023-02-28
9657,2023-02-28
9659,2023-02-28
9669,2023-02-28
9674,2023-02-28
9675,2023-02-28
9683,2023-02-28
9690,2023-02-28
9700,2023-02-28
9706,2023-02-28
9707,2023-02-28
9710,2023-02-28
9712,2023-02-28
9713,2023-02-28
9718,2023-02-28
9732,2023-02-28
9733,2023-02-28
9738,2023-02-28
9741,2023-02-28
9743,2023-02-28
9758,2023-02-28
9760,2023-02-28
9763,2023-02-28
9980,2023-02-28
11144,2023-02-28
11146,2023-02-28
11147,2023-02-28
11150,2023-02-28
11151,2023-02-28
11156,2023-02-28
11163,2023-02-28
11164,2023-02-28
11166,2023-02-28
11172,2023-02-28
11173,2023-02-28
11175,2023-02-28
8941,2023-02-28
8952,2023-02-28
8953,2023-02-28
8957,2023-02-28
8958,2023-02-28
8961,2023-02-28
8969,2023-02-28
8976,2023-02-28
8977,2023-02-28
8982,2023-02-28
8984,2023-02-28
8991,2023-02-28
9002,2023-02-28
9014,2023-02-28
